title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
おかやまクリニック,埼玉県さいたま市中央区上落合9丁目9-8 サンフロントビル2F,35.900322,139.623993,middle,#FF0000,#FFFFFF,2
大宮駅前 ひるまこころクリニック,埼玉県さいたま市大宮区桜木町1-197　配島ビル4F,35.903652,139.622116,middle,#FF0000,#FFFFFF,2
指扇病院,埼玉県さいたま市西区宝来1295-1,35.922798,139.561172,middle,#FF0000,#FFFFFF,2
さいたま脳外科クリニック,埼玉県さいたま市北区宮原町1丁目365-1,35.937519,139.624008,middle,#FF0000,#FFFFFF,2
白峰クリニック,埼玉県さいたま市浦和区上木崎4丁目2-25,35.886581,139.643066,middle,#FF0000,#FFFFFF,2
至誠堂　冨田病院,埼玉県さいたま市大宮区堀の内町2丁目564,35.915035,139.645493,middle,#FF0000,#FFFFFF,2
さいたま市総合療育センターひまわり学園,埼玉県さいたま市西区三橋6丁目1587,35.920925,139.590118,middle,#FF0000,#FFFFFF,2
宇治病院,埼玉県さいたま市大宮区宮町2丁目90,35.909866,139.628357,middle,#FF0000,#FFFFFF,2
新都心たざわクリニック,埼玉県さいたま市中央区上落合5丁目17-1 S4タワー1階,35.898384,139.6259,middle,#FF0000,#FFFFFF,2
田代クリニック,埼玉県さいたま市緑区東浦和7丁目29-7,35.873928,139.703842,middle,#FF0000,#FFFFFF,2
坂井メンタルクリニック,埼玉県さいたま市浦和区仲町1丁目2-12 関根ビル4F,35.859756,139.655396,middle,#FF0000,#FFFFFF,2
しのざき脳神経外科・産婦人科クリニック,埼玉県さいたま市南区南浦和3丁目28-7,35.847359,139.674042,middle,#FF0000,#FFFFFF,2
松田メンタルクリニック,埼玉県さいたま市浦和区高砂2丁目12-12 あづまビル3階,35.858845,139.654388,middle,#FF0000,#FFFFFF,2
子ども家庭総合センター内診療室,埼玉県さいたま市浦和区上木崎4丁目4-10,35.88549,139.644073,middle,#FF0000,#FFFFFF,2
イケダ医院,埼玉県さいたま市桜区中島4丁目5-25,35.863373,139.619598,middle,#FF0000,#FFFFFF,2
春陽苑にこにこクリニック,埼玉県さいたま市西区飯田新田91-1,35.888718,139.559067,middle,#FF0000,#FFFFFF,2
至誠堂整形外科,埼玉県さいたま市中央区新中里2丁目9-35,35.872173,139.633194,middle,#FF0000,#FFFFFF,2
さいたま赤十字病院,埼玉県さいたま市中央区新都心1-5,35.891815,139.632233,middle,#FF0000,#FFFFFF,2
ひがメンタルクリニック,埼玉県さいたま市大宮区高鼻町1丁目305,35.91317,139.62886,middle,#FF0000,#FFFFFF,2
大宮クリニック,埼玉県さいたま市北区東大成町1丁目555-1,35.923576,139.622498,middle,#FF0000,#FFFFFF,2
岩槻久木田医院,埼玉県さいたま市岩槻区本町3丁目11-2,35.949226,139.694809,middle,#FF0000,#FFFFFF,2
浦和神経サナトリウム,埼玉県さいたま市南区広ケ谷戸301-1,35.862789,139.687363,middle,#FF0000,#FFFFFF,2
東大宮メンタルクリニック,埼玉県さいたま市見沼区東大宮4丁目18-8 新井ビル3F,35.949329,139.639999,middle,#FF0000,#FFFFFF,2
ひろクリニック,埼玉県さいたま市見沼区東大宮5丁目39-3 英和ビル5階,35.94915,139.641144,middle,#FF0000,#FFFFFF,2
メンタルヘルス田井クリニック,埼玉県さいたま市浦和区高砂3丁目2-10 草野高砂ビル6F,35.856949,139.652679,middle,#FF0000,#FFFFFF,2
田島クリニック,埼玉県さいたま市浦和区岸町5丁目8-17,35.852062,139.652557,middle,#FF0000,#FFFFFF,2
岩槻西原クリニック,埼玉県さいたま市岩槻区岩槻5166,35.958729,139.68866,middle,#FF0000,#FFFFFF,2
すこやか内科クリニック,埼玉県さいたま市中央区鈴谷5丁目3-12,35.870831,139.629517,middle,#FF0000,#FFFFFF,2
大宮厚生病院,埼玉県さいたま市見沼区片柳1,35.898155,139.696671,middle,#FF0000,#FFFFFF,2
中村医院,埼玉県さいたま市見沼区東大宮7丁目73-2,35.938671,139.646561,middle,#FF0000,#FFFFFF,2
与野中央病院,埼玉県さいたま市西区島根65,35.885529,139.601715,middle,#FF0000,#FFFFFF,2
小野田クリニック,埼玉県さいたま市見沼区大和田町1丁目937-1,35.92601,139.647171,middle,#FF0000,#FFFFFF,2
西部総合病院,埼玉県さいたま市桜区上大久保884,35.872456,139.615952,middle,#FF0000,#FFFFFF,2
小山メンタルクリニック,埼玉県さいたま市南区文蔵2丁目1-2 コルティーレI 2F,35.844795,139.669449,middle,#FF0000,#FFFFFF,2
あおぞらクリニック埼玉,埼玉県さいたま市緑区東浦和4丁目26-17 サニーハイム201号室,35.868916,139.700409,middle,#FF0000,#FFFFFF,2
大野クリニック,埼玉県さいたま市大宮区仲町2丁目24,35.905598,139.627747,middle,#FF0000,#FFFFFF,2
こころのクリニック,埼玉県さいたま市見沼区東大宮5丁目6-6,35.946972,139.640121,middle,#FF0000,#FFFFFF,2
三愛病院,埼玉県さいたま市桜区田島4丁目35-17,35.848564,139.6259,middle,#FF0000,#FFFFFF,2
武蔵浦和メンタルクリニック,埼玉県さいたま市南区別所7丁目6-8 ライブタワー武蔵浦和201,35.845646,139.648239,middle,#FF0000,#FFFFFF,2
岸林クリニック,埼玉県さいたま市緑区太田窪1丁目23-10,35.864975,139.668365,middle,#FF0000,#FFFFFF,2
宮原メンタルクリニック,埼玉県さいたま市北区宮原町3丁目373-2 ファーレマツザワヤ2F,35.940853,139.610657,middle,#FF0000,#FFFFFF,2
聖みどり病院,埼玉県さいたま市南区白幡5丁目19-25,35.844738,139.647507,middle,#FF0000,#FFFFFF,2
そら内科クリニック,埼玉県さいたま市緑区三室950-1,35.888561,139.675949,middle,#FF0000,#FFFFFF,2
大宮西口メンタルクリニック,埼玉県さいたま市大宮区桜木町2丁目2-13 第2ユニオンビル4F,35.906071,139.621536,middle,#FF0000,#FFFFFF,2
大原医院,埼玉県さいたま市大宮区桜木町2丁目3-69,35.90699,139.621796,middle,#FF0000,#FFFFFF,2
中浦和メンタルクリニック,埼玉県さいたま市南区鹿手袋3-7-28　ロータスコート1F,35.85112,139.636841,middle,#FF0000,#FFFFFF,2
湯澤医院,埼玉県さいたま市西区西遊馬1260-1,35.914581,139.564407,middle,#FF0000,#FFFFFF,2
辻医院,埼玉県さいたま市南区辻3丁目12-30,35.838375,139.658585,middle,#FF0000,#FFFFFF,2
さいたま岩槻病院,埼玉県さいたま市岩槻区慈恩寺75,35.980473,139.708618,middle,#FF0000,#FFFFFF,2
浦和別所メンタルクリニック,埼玉県さいたま市南区別所7丁目19-27,35.846104,139.642548,middle,#FF0000,#FFFFFF,2
謙愛クリニック,埼玉県さいたま市浦和区東仲町25-29 太陽堂ビル3F,35.860687,139.658844,middle,#FF0000,#FFFFFF,2
浦和すずのきクリニック,埼玉県さいたま市桜区田島7丁目17-21,35.83865,139.626053,middle,#FF0000,#FFFFFF,2
大宮すずのきクリニック,埼玉県さいたま市北区東大成町2丁目251,35.927063,139.620621,middle,#FF0000,#FFFFFF,2
絆クリニック,埼玉県さいたま市北区吉野町1-410-21-301,35.955162,139.611023,middle,#FF0000,#FFFFFF,2
埼玉精神神経センター,埼玉県さいたま市中央区本町東6丁目11-1,35.893761,139.617706,middle,#FF0000,#FFFFFF,2
増田外科医院,埼玉県さいたま市北区宮原町4丁目39-5,35.945595,139.615494,middle,#FF0000,#FFFFFF,2
小原クリニック,埼玉県さいたま市浦和区東高砂町9-1 SUMIDA ONE 本館3F,35.857494,139.659317,middle,#FF0000,#FFFFFF,2
大宮こころの診療所,埼玉県さいたま市大宮区桜木町1丁目193-1 大宮YOKOビル5F,35.904213,139.622955,middle,#FF0000,#FFFFFF,2
さいたま記念病院,埼玉県さいたま市見沼区東宮下196,35.926342,139.678619,middle,#FF0000,#FFFFFF,2
大宮桜木町クリニック,埼玉県さいたま市大宮区桜木町2丁目324-1 松本ビル3F,35.907604,139.619003,middle,#FF0000,#FFFFFF,2
いいじまクリニック,埼玉県さいたま市浦和区本太5丁目40-22,35.869392,139.659851,middle,#FF0000,#FFFFFF,2
岩槻中央病院,埼玉県さいたま市岩槻区東岩槻2丁目2-20,35.964756,139.709183,middle,#FF0000,#FFFFFF,2
金沢クリニック,埼玉県さいたま市岩槻区太田1丁目1-18,35.952232,139.70282,middle,#FF0000,#FFFFFF,2
東整形外科,埼玉県さいたま市見沼区東大宮5丁目34-25,35.948608,139.645172,middle,#FF0000,#FFFFFF,2
大宮中央総合病院,埼玉県さいたま市北区東大成町1丁目227,35.920685,139.620941,middle,#FF0000,#FFFFFF,2
こもれびメンタルクリニック大宮,埼玉県さいたま市大宮区宮町2-10　シンテイ大宮ビル6F,35.908817,139.626968,middle,#FF0000,#FFFFFF,2
埼玉県立小児医療センター,埼玉県さいたま市中央区新都心1-2,35.891815,139.632233,middle,#FF0000,#FFFFFF,2
小川クリニック,埼玉県さいたま市浦和区高砂1丁目13-2 ヤママンビル3F,35.858967,139.655273,middle,#FF0000,#FFFFFF,2
北戸田駅前まつもとクリニック,埼玉県さいたま市南区辻8-23-14 2F,35.828945,139.660767,middle,#FF0000,#FFFFFF,2
高梨医院,埼玉県さいたま市浦和区岸町4丁目18-19,35.85421,139.657196,middle,#FF0000,#FFFFFF,2
メンタルクリニック美波,埼玉県さいたま市岩槻区本町4丁目3-2 セントラルヒルズ1F,35.949959,139.69812,middle,#FF0000,#FFFFFF,2
東大宮クリニック,埼玉県さいたま市見沼区東大宮7丁目51-18,35.94276,139.644318,middle,#FF0000,#FFFFFF,2
大宮むさしのクリニック,埼玉県さいたま市大宮区桜木町2丁目194 YSビル2F,35.906147,139.620483,middle,#FF0000,#FFFFFF,2
鷺谷メンタルクリニック,埼玉県さいたま市中央区上落合9丁目10-21 OMIビル,35.900738,139.623779,middle,#FF0000,#FFFFFF,2
さいたまメンタルクリニック,埼玉県さいたま市北区宮原町3丁目558 第5シマ企画ビル2階,35.939217,139.608658,middle,#FF0000,#FFFFFF,2
まつもと内科・神経内科クリニック,埼玉県さいたま市南区別所7丁目2-1 武蔵浦和メディカルセンター,35.847317,139.649673,middle,#FF0000,#FFFFFF,2
大宮さくらクリニック,埼玉県さいたま市大宮区桜木町2丁目8-4 山下ビル3F,35.908134,139.620728,middle,#FF0000,#FFFFFF,2
かたやまクリニック,埼玉県さいたま市緑区美園5丁目43-15,35.894043,139.732544,middle,#FF0000,#FFFFFF,2
ゆうメンタルクリニック大宮院,埼玉県さいたま市大宮区宮町1-5　大宮銀座ビル3F,35.907913,139.624664,middle,#FF0000,#FFFFFF,2
にひら医院,埼玉県さいたま市大宮区仲町2丁目61,35.904804,139.62796,middle,#FF0000,#FFFFFF,2
